"id","lexeme_id","english","target","article","hint"
"w0936","de.lex.zaehlen","to count","zählen","",""
"w0937","de.lex.teilen","to share","teilen","",""
"w0938","de.lex.besuchen","to visit","besuchen","",""
"w0939","de.lex.einladen","to invite","einladen","",""
"w0940","de.lex.akzeptieren-annehmen","to accept","akzeptieren / annehmen","",""
"w0941","de.lex.ablehnen.refuse","to refuse","ablehnen","",""
"w0942","de.lex.vergessen","to forget","vergessen","",""
"w0943","de.lex.vergeben-verzeihen","to forgive","vergeben / verzeihen","",""
"w0944","de.lex.versprechen","to promise","versprechen","",""
"w0945","de.lex.vorschlagen","to suggest","vorschlagen","",""
"w0946","de.lex.empfehlen","to recommend","empfehlen","",""
"w0947","de.lex.danken","to thank","danken","",""
"w0948","de.lex.begruessen","to greet","begrüßen","",""
"w0949","de.lex.vorstellen","to introduce","vorstellen","",""
"w0950","de.lex.bestaetigen","to confirm","bestätigen","",""
"w0951","de.lex.absagen-stornieren","to cancel","absagen / stornieren","",""
"w0952","de.lex.reservieren","to reserve","reservieren","",""
"w0953","de.lex.bestellen","to order","bestellen","",""
"w0954","de.lex.leihen-borgen","to borrow","leihen / borgen","",""
"w0955","de.lex.verleihen","to lend","verleihen","",""
"w0956","de.lex.mieten","to rent","mieten","",""
"w0957","de.lex.verdienen","to earn","verdienen","",""
"w0958","de.lex.sparen","to save","sparen","",""
"w0959","de.lex.verwalten-leiten","to manage","verwalten / leiten","",""
"w0960","de.lex.organisieren","to organize","organisieren","",""
"w0961","de.lex.loesen","to solve","lösen","",""
"w0962","de.lex.schuetzen","to protect","schützen","",""
"w0963","de.lex.vermeiden","to avoid","vermeiden","",""
"w0964","de.lex.erlauben","to allow","erlauben","",""
"w0965","de.lex.verhindern","to prevent","verhindern","",""
"w0966","de.lex.verbessern","to improve","verbessern","",""
"w0967","de.lex.erhoehen-steigern","to increase","erhöhen / steigern","",""
"w0968","de.lex.verringern","to decrease","verringern","",""
"w0969","de.lex.sammeln","to collect","sammeln","",""
"w0970","de.lex.suchen","to search","suchen","",""
"w0971","de.lex.herausfinden","to find out","herausfinden","",""
"w0972","de.lex.bemerken","to notice","bemerken","",""
"w0973","de.lex.sich-vorstellen.imagine","to imagine","sich vorstellen","",""
"w0974","de.lex.sich-sorgen","to worry","sich sorgen","",""
"w0975","de.lex.geniessen","to enjoy","genießen","",""
"w0976","de.lex.leiden","to suffer","leiden","",""
"w0977","de.lex.feiern","to celebrate","feiern","",""
"w0978","de.lex.sich-entspannen","to relax","sich entspannen","",""
"w0979","de.lex.studieren-lernen","to study","studieren / lernen","",""
"w0980","de.lex.lehren-unterrichten","to teach","lehren / unterrichten","",""
"w0981","de.lex.zeichnen","to draw","zeichnen","",""
"w0982","de.lex.malen.paint","to paint","malen","",""
"w0983","de.lex.fotografieren","to photograph","fotografieren","",""
"w0984","de.lex.aufnehmen","to record","aufnehmen","",""
"w0985","de.lex.drucken","to print","drucken","",""
"w0986","de.lex.speichern","to save (file)","speichern","",""
"w0987","de.lex.loeschen","to delete","löschen","",""
"w0988","de.lex.installieren","to install","installieren","",""
"w0989","de.lex.herunterladen","to download","herunterladen","",""
"w0990","de.lex.hochladen","to upload","hochladen","",""
"w0991","de.lex.verbinden","to connect","verbinden","",""
"w0992","de.lex.uebersetzen","to translate","übersetzen","",""
"w0993","de.lex.wiederholen","to repeat","wiederholen","",""
"w0994","de.lex.ueben","to practice","üben","",""
"w0995","de.lex.einstellen","to hire","einstellen","",""
"w0996","de.lex.entlassen","to fire","entlassen","",""
"w0997","de.lex.sich-bewerben","to apply","sich bewerben","",""
"w0998","de.lex.in-rente-gehen","to retire","in Rente gehen","",""
"w0999","de.lex.teilnehmen.participate","to participate","teilnehmen","",""
"w1000","de.lex.vergleichen","to compare","vergleichen","",""
"w1001","de.lex.sich-hinlegen","to lie down","sich hinlegen","",""
"w1002","de.lex.aufstehen.get-up","to stand up","aufstehen","",""
"w1003","de.lex.sich-setzen","to sit down","sich setzen","",""
"w1004","de.lex.aufstehen.get-up","to get up","aufstehen","",""
"w1005","de.lex.aufwachen","to wake up","aufwachen","",""
"w1006","de.lex.einschlafen","to fall asleep","einschlafen","",""
"w1007","de.lex.sich-anziehen","to get dressed","sich anziehen","",""
"w1008","de.lex.sich-ausziehen","to get undressed","sich ausziehen","",""
"w1009","de.lex.sich-beeilen","to hurry","sich beeilen","",""
"w1010","de.lex.sich-beruhigen","to calm down","sich beruhigen","",""
"w1011","de.lex.sich-verlieben","to fall in love","sich verlieben","",""
"w1012","de.lex.sich-verirren","to get lost","sich verirren","",""
"w1013","de.lex.sich-gewoehnen-an","to get used to","sich gewöhnen an","",""
"w1014","de.lex.sich-beschweren","to complain","sich beschweren","",""
"w1015","de.lex.sich-entschuldigen","to apologize","sich entschuldigen","",""
"w1016","de.lex.sich-konzentrieren","to concentrate","sich konzentrieren","",""
"w1017","de.lex.ich-bin","I am","ich bin","",""
"w1018","de.lex.du-bist","you are (sg.)","du bist","",""
"w1019","de.lex.er-sie-es-ist","he / she / it is","er/sie/es ist","",""
"w1020","de.lex.wir-sind","we are","wir sind","",""
"w1021","de.lex.ihr-seid","you are (pl.)","ihr seid","",""
"w1022","de.lex.sie-sind","they are","sie sind","",""
"w1023","de.lex.ich-habe","I have","ich habe","",""
"w1024","de.lex.du-hast","you have (sg.)","du hast","",""
"w1025","de.lex.er-sie-es-hat","he / she / it has","er/sie/es hat","",""
"w1026","de.lex.wir-haben","we have","wir haben","",""
"w1027","de.lex.ihr-habt","you have (pl.)","ihr habt","",""
"w1028","de.lex.sie-haben","they have","sie haben","",""
"w1029","de.lex.ich-werde","I become","ich werde","",""
"w1030","de.lex.du-wirst","you become (sg.)","du wirst","",""
"w1031","de.lex.er-sie-es-wird","he / she / it becomes","er/sie/es wird","",""
"w1032","de.lex.ich-kann","I can","ich kann","",""
"w1033","de.lex.du-kannst","you can (sg.)","du kannst","",""
"w1034","de.lex.er-sie-es-kann","he / she / it can","er/sie/es kann","",""
"w1035","de.lex.wir-koennen","we can","wir können","",""
"w1036","de.lex.sie-koennen","they can","sie können","",""
"w1037","de.lex.ich-muss","I must","ich muss","",""
"w1038","de.lex.du-musst","you must (sg.)","du musst","",""
"w1039","de.lex.er-sie-es-muss","he / she / it must","er/sie/es muss","",""
"w1040","de.lex.wir-muessen","we must","wir müssen","",""
"w1041","de.lex.sie-muessen","they must","sie müssen","",""
"w1042","de.lex.ich-will","I want","ich will","",""
"w1043","de.lex.du-willst","you want (sg.)","du willst","",""
"w1044","de.lex.er-sie-es-will","he / she / it wants","er/sie/es will","",""
"w1045","de.lex.wir-wollen","we want","wir wollen","",""
"w1046","de.lex.sie-wollen","they want","sie wollen","",""
"w1047","de.lex.ich-soll","I should (am supposed to)","ich soll","",""
"w1048","de.lex.du-sollst","you should (sg.)","du sollst","",""
"w1049","de.lex.er-sie-es-soll","he / she / it should","er/sie/es soll","",""
"w1050","de.lex.ich-darf","I may / am allowed to","ich darf","",""
"w1051","de.lex.du-darfst","you may (sg.)","du darfst","",""
"w1052","de.lex.er-sie-es-darf","he / she / it may","er/sie/es darf","",""
"w1053","de.lex.wir-duerfen","we may","wir dürfen","",""
"w1054","de.lex.ich-mag","I like","ich mag","",""
"w1055","de.lex.du-magst","you like (sg.)","du magst","",""
"w1056","de.lex.er-sie-es-mag","he / she / it likes","er/sie/es mag","",""
"w1057","de.lex.ich-moechte","I would like","ich möchte","",""
"w1058","de.lex.du-moechtest","you would like (sg.)","du möchtest","",""
"w1059","de.lex.er-sie-es-moechte","he / she / it would like","er/sie/es möchte","",""
"w1060","de.lex.ich-weiss","I know (a fact)","ich weiß","",""
"w1061","de.lex.du-weisst","you know (sg.)","du weißt","",""
"w1062","de.lex.er-sie-es-weiss","he / she / it knows","er/sie/es weiß","",""
"w1063","de.lex.ich-sehe","I see","ich sehe","",""
"w1064","de.lex.du-siehst","you see (sg.)","du siehst","",""
"w1065","de.lex.er-sie-es-sieht","he / she / it sees","er/sie/es sieht","",""
"w1066","de.lex.ich-gebe","I give","ich gebe","",""
"w1067","de.lex.du-gibst","you give (sg.)","du gibst","",""
"w1068","de.lex.er-sie-es-gibt","he / she / it gives","er/sie/es gibt","",""
"w1069","de.lex.ich-nehme","I take","ich nehme","",""
"w1070","de.lex.du-nimmst","you take (sg.)","du nimmst","",""
"w1071","de.lex.er-sie-es-nimmt","he / she / it takes","er/sie/es nimmt","",""
"w1072","de.lex.ich-fahre","I drive","ich fahre","",""
"w1073","de.lex.du-faehrst","you drive (sg.)","du fährst","",""
"w1074","de.lex.er-sie-es-faehrt","he / she / it drives","er/sie/es fährt","",""
"w1075","de.lex.ich-laufe","I run","ich laufe","",""
"w1076","de.lex.du-laeufst","you run (sg.)","du läufst","",""
"w1077","de.lex.er-sie-es-laeuft","he / she / it runs","er/sie/es läuft","",""
"w1078","de.lex.ich-esse","I eat","ich esse","",""
"w1079","de.lex.du-isst","you eat (sg.)","du isst","",""
"w1080","de.lex.er-sie-es-isst","he / she / it eats","er/sie/es isst","",""
"w1081","de.lex.ich-lese","I read","ich lese","",""
"w1082","de.lex.du-liest","you read (sg.)","du liest","",""
"w1083","de.lex.er-sie-es-liest","he / she / it reads","er/sie/es liest","",""
"w1084","de.lex.ich-spreche","I speak","ich spreche","",""
"w1085","de.lex.du-sprichst","you speak (sg.)","du sprichst","",""
"w1086","de.lex.er-sie-es-spricht","he / she / it speaks","er/sie/es spricht","",""
"w1087","de.lex.ich-helfe","I help","ich helfe","",""
"w1088","de.lex.du-hilfst","you help (sg.)","du hilfst","",""
"w1089","de.lex.er-sie-es-hilft","he / she / it helps","er/sie/es hilft","",""
"w1090","de.lex.ich-halte","I hold","ich halte","",""
"w1091","de.lex.du-haeltst","you hold (sg.)","du hältst","",""
"w1092","de.lex.er-sie-es-haelt","he / she / it holds","er/sie/es hält","",""
"w1093","de.lex.ich-schlafe","I sleep","ich schlafe","",""
"w1094","de.lex.du-schlaefst","you sleep (sg.)","du schläfst","",""
"w1095","de.lex.er-sie-es-schlaeft","he / she / it sleeps","er/sie/es schläft","",""
"w1096","de.lex.ich-trage","I carry / wear","ich trage","",""
"w1097","de.lex.du-traegst","you carry (sg.)","du trägst","",""
"w1098","de.lex.er-sie-es-traegt","he / she / it carries","er/sie/es trägt","",""
"w1099","de.lex.ich-falle","I fall","ich falle","",""
"w1100","de.lex.du-faellst","you fall (sg.)","du fällst","",""
"w1101","de.lex.er-sie-es-faellt","he / she / it falls","er/sie/es fällt","",""
"w1102","de.lex.ich-treffe","I meet","ich treffe","",""
"w1103","de.lex.du-triffst","you meet (sg.)","du triffst","",""
"w1104","de.lex.er-sie-es-trifft","he / she / it meets","er/sie/es trifft","",""
"w1105","de.lex.ich-werfe","I throw","ich werfe","",""
"w1106","de.lex.du-wirfst","you throw (sg.)","du wirfst","",""
"w1107","de.lex.er-sie-es-wirft","he / she / it throws","er/sie/es wirft","",""
"w1108","de.lex.ich-wasche","I wash","ich wasche","",""
"w1109","de.lex.du-waeschst","you wash (sg.)","du wäschst","",""
"w1110","de.lex.er-sie-es-waescht","he / she / it washes","er/sie/es wäscht","",""
"w1111","de.lex.ich-war","I was","ich war","",""
"w1112","de.lex.du-warst","you were (sg.)","du warst","",""
"w1113","de.lex.er-sie-es-war","he / she / it was","er/sie/es war","",""
"w1114","de.lex.wir-waren","we were","wir waren","",""
"w1115","de.lex.ihr-wart","you were (pl.)","ihr wart","",""
"w1116","de.lex.sie-waren","they were","sie waren","",""
"w1117","de.lex.ich-hatte","I had","ich hatte","",""
"w1118","de.lex.du-hattest","you had (sg.)","du hattest","",""
"w1119","de.lex.er-sie-es-hatte","he / she / it had","er/sie/es hatte","",""
"w1120","de.lex.wir-hatten","we had","wir hatten","",""
"w1121","de.lex.sie-hatten","they had","sie hatten","",""
"w1122","de.lex.ich-wurde","I became","ich wurde","",""
"w1123","de.lex.er-sie-es-wurde","he / she / it became","er/sie/es wurde","",""
"w1124","de.lex.wir-wurden","we became","wir wurden","",""
"w1125","de.lex.ich-konnte","I could (past: was able to)","ich konnte","",""
"w1126","de.lex.er-konnte","he could (past: was able to)","er konnte","",""
"w1127","de.lex.wir-konnten","we could (past: were able to)","wir konnten","",""
"w1128","de.lex.ich-musste","I had to","ich musste","",""
"w1129","de.lex.er-musste","he had to","er musste","",""
"w1130","de.lex.wir-mussten","we had to","wir mussten","",""
"w1131","de.lex.ich-wollte","I wanted","ich wollte","",""
"w1132","de.lex.er-wollte","he wanted","er wollte","",""
"w1133","de.lex.wir-wollten","we wanted","wir wollten","",""
"w1134","de.lex.ich-sollte.i-was-supposed-to","I was supposed to","ich sollte","",""
"w1135","de.lex.er-sollte.he-was-supposed-to","he was supposed to","er sollte","",""
"w1136","de.lex.ich-durfte","I was allowed to","ich durfte","",""
"w1137","de.lex.er-durfte","he was allowed to","er durfte","",""
"w1138","de.lex.ich-ging","I went","ich ging","",""
"w1139","de.lex.ich-kam","I came","ich kam","",""
"w1140","de.lex.ich-sah","I saw","ich sah","",""
"w1141","de.lex.ich-gab","I gave","ich gab","",""
"w1142","de.lex.ich-nahm","I took","ich nahm","",""
"w1143","de.lex.ich-schrieb","I wrote","ich schrieb","",""
"w1144","de.lex.ich-las","I read (past)","ich las","",""
"w1145","de.lex.ich-sprach","I spoke","ich sprach","",""
"w1146","de.lex.ich-lief","I ran","ich lief","",""
"w1147","de.lex.ich-fuhr","I drove","ich fuhr","",""
"w1148","de.lex.ich-ass","I ate","ich aß","",""
"w1149","de.lex.ich-trank","I drank","ich trank","",""
"w1150","de.lex.ich-schlief","I slept","ich schlief","",""
"w1151","de.lex.ich-stand","I stood","ich stand","",""
"w1152","de.lex.ich-sass","I sat","ich saß","",""
"w1153","de.lex.ich-dachte","I thought","ich dachte","",""
"w1154","de.lex.ich-brachte","I brought","ich brachte","",""
"w1155","de.lex.ich-hielt","I held","ich hielt","",""
"w1156","de.lex.ich-fiel","I fell","ich fiel","",""
"w1157","de.lex.ich-verlor","I lost","ich verlor","",""
"w1158","de.lex.ich-gewann","I won","ich gewann","",""
"w1159","de.lex.ich-flog","I flew","ich flog","",""
"w1160","de.lex.ich-sang","I sang","ich sang","",""
"w1161","de.lex.ich-half","I helped","ich half","",""
"w1162","de.lex.ich-traf","I met","ich traf","",""
"w1163","de.lex.ich-fand","I found","ich fand","",""
"w1164","de.lex.ich-rief","I called","ich rief","",""
"w1165","de.lex.ich-verliess","I left","ich verließ","",""
"w1166","de.lex.ich-brach","I broke","ich brach","",""
"w1167","de.lex.ich-schnitt","I cut","ich schnitt","",""
"w1168","de.lex.ich-warf","I threw","ich warf","",""
"w1169","de.lex.ich-trug.i-carried","I carried","ich trug","",""
"w1170","de.lex.ich-wusste","I knew","ich wusste","",""
"w1171","de.lex.ich-begann","I began","ich begann","",""
"w1172","de.lex.sein-gewesen","to be → been","sein → gewesen","",""
"w1173","de.lex.haben-gehabt","to have → had","haben → gehabt","",""
"w1174","de.lex.werden-geworden","to become → become","werden → geworden","",""
"w1175","de.lex.gehen-gegangen","to go → gone","gehen → gegangen","",""
"w1176","de.lex.kommen-gekommen","to come → come","kommen → gekommen","",""
"w1177","de.lex.sehen-gesehen","to see → seen","sehen → gesehen","",""
"w1178","de.lex.wissen-gewusst","to know → known","wissen → gewusst","",""
"w1179","de.lex.geben-gegeben","to give → given","geben → gegeben","",""
"w1180","de.lex.nehmen-genommen","to take → taken","nehmen → genommen","",""
"w1181","de.lex.finden-gefunden","to find → found","finden → gefunden","",""
"w1182","de.lex.schreiben-geschrieben","to write → written","schreiben → geschrieben","",""
"w1183","de.lex.lesen-gelesen","to read → read","lesen → gelesen","",""
"w1184","de.lex.sprechen-gesprochen","to speak → spoken","sprechen → gesprochen","",""
"w1185","de.lex.laufen-gelaufen","to run → run","laufen → gelaufen","",""
"w1186","de.lex.fahren-gefahren","to drive → driven","fahren → gefahren","",""
"w1187","de.lex.essen-gegessen","to eat → eaten","essen → gegessen","",""
"w1188","de.lex.trinken-getrunken","to drink → drunk","trinken → getrunken","",""
"w1189","de.lex.schlafen-geschlafen","to sleep → slept","schlafen → geschlafen","",""
"w1190","de.lex.stehen-gestanden","to stand → stood","stehen → gestanden","",""
"w1191","de.lex.sitzen-gesessen","to sit → sat","sitzen → gesessen","",""
"w1192","de.lex.denken-gedacht","to think → thought","denken → gedacht","",""
"w1193","de.lex.bringen-gebracht","to bring → brought","bringen → gebracht","",""
"w1194","de.lex.halten-gehalten","to hold → held","halten → gehalten","",""
"w1195","de.lex.fallen-gefallen","to fall → fallen","fallen → gefallen","",""
"w1196","de.lex.rufen-gerufen","to call → called","rufen → gerufen","",""
"w1197","de.lex.verlieren-verloren","to lose → lost","verlieren → verloren","",""
"w1198","de.lex.gewinnen-gewonnen","to win → won","gewinnen → gewonnen","",""
"w1199","de.lex.fliegen-geflogen","to fly → flown","fliegen → geflogen","",""
"w1200","de.lex.schwimmen-geschwommen","to swim → swum","schwimmen → geschwommen","",""
"w1201","de.lex.singen-gesungen","to sing → sung","singen → gesungen","",""
"w1202","de.lex.beginnen-begonnen","to begin → begun","beginnen → begonnen","",""
"w1203","de.lex.helfen-geholfen","to help → helped","helfen → geholfen","",""
"w1204","de.lex.tragen-getragen","to carry → carried","tragen → getragen","",""
"w1205","de.lex.waschen-gewaschen","to wash → washed","waschen → gewaschen","",""
"w1206","de.lex.werfen-geworfen","to throw → thrown","werfen → geworfen","",""
"w1207","de.lex.brechen-gebrochen","to break → broken","brechen → gebrochen","",""
"w1208","de.lex.treffen-getroffen","to meet → met","treffen → getroffen","",""
"w1209","de.lex.schneiden-geschnitten","to cut → cut","schneiden → geschnitten","",""
"w1210","de.lex.verlassen-verlassen","to leave → left","verlassen → verlassen","",""
"w1211","de.lex.verstehen-verstanden","to understand → understood","verstehen → verstanden","",""
"w1212","de.lex.vergessen-vergessen","to forget → forgotten","vergessen → vergessen","",""
"w1213","de.lex.erhalten-erhalten","to receive → received","erhalten → erhalten","",""
"w1214","de.lex.bleiben-geblieben","to stay → stayed","bleiben → geblieben","",""
"w1215","de.lex.empfehlen-empfohlen","to recommend → recommended","empfehlen → empfohlen","",""
"w1216","de.lex.steigen-gestiegen","to rise → risen","steigen → gestiegen","",""
"w1217","de.lex.ziehen-gezogen","to pull → pulled","ziehen → gezogen","",""
"w1218","de.lex.ich-bin-gegangen","I have gone (Perfekt)","ich bin gegangen","",""
"w1219","de.lex.ich-bin-gekommen","I have come (Perfekt)","ich bin gekommen","",""
"w1220","de.lex.ich-bin-geblieben","I have stayed (Perfekt)","ich bin geblieben","",""
"w1221","de.lex.ich-bin-angekommen","I have arrived (Perfekt)","ich bin angekommen","",""
"w1222","de.lex.ich-bin-geflogen","I have flown (Perfekt)","ich bin geflogen","",""
"w1223","de.lex.ich-bin-gefahren","I have driven (Perfekt)","ich bin gefahren","",""
"w1224","de.lex.ich-bin-gefallen","I have fallen (Perfekt)","ich bin gefallen","",""
"w1225","de.lex.ich-habe-gegessen","I have eaten (Perfekt)","ich habe gegessen","",""
"w1226","de.lex.ich-habe-geschrieben","I have written (Perfekt)","ich habe geschrieben","",""
"w1227","de.lex.ich-habe-gesehen","I have seen (Perfekt)","ich habe gesehen","",""
"w1228","de.lex.ich-habe-gesprochen","I have spoken (Perfekt)","ich habe gesprochen","",""
"w1229","de.lex.ich-habe-geschlafen","I have slept (Perfekt)","ich habe geschlafen","",""
"w1230","de.lex.ich-habe-gearbeitet","I have worked (Perfekt)","ich habe gearbeitet","",""
"w1231","de.lex.ich-habe-gedacht","I have thought (Perfekt)","ich habe gedacht","",""
"w1232","de.lex.gut","good","gut","",""
"w1233","de.lex.schlecht","bad","schlecht","",""
"w1234","de.lex.gross","big","groß","",""
"w1235","de.lex.klein","small","klein","",""
"w1236","de.lex.neu","new","neu","",""
"w1237","de.lex.alt","old","alt","",""
"w1238","de.lex.schnell.fast","fast","schnell","",""
"w1239","de.lex.langsam.slow","slow","langsam","",""
"w1240","de.lex.heiss","hot","heiß","",""
"w1241","de.lex.kalt","cold (temperature)","kalt","",""
"w1242","de.lex.warm","warm","warm","",""
"w1243","de.lex.kuehl","cool","kühl","",""
"w1244","de.lex.lang","long","lang","",""
"w1245","de.lex.kurz","short","kurz","",""
"w1246","de.lex.breit","wide","breit","",""
"w1247","de.lex.schmal","narrow","schmal","",""
"w1248","de.lex.hoch","high","hoch","",""
"w1249","de.lex.niedrig","low","niedrig","",""
"w1250","de.lex.tief","deep","tief","",""
"w1251","de.lex.flach","flat","flach","",""
"w1252","de.lex.schwer","heavy","schwer","",""
"w1253","de.lex.leicht","light","leicht","",""
"w1254","de.lex.hart","hard","hart","",""
"w1255","de.lex.weich","soft","weich","",""
"w1256","de.lex.stark","strong","stark","",""
"w1257","de.lex.schwach","weak","schwach","",""
"w1258","de.lex.laut","loud","laut","",""
"w1259","de.lex.leise","quiet","leise","",""
"w1260","de.lex.schoen","beautiful","schön","",""
"w1261","de.lex.haesslich","ugly","hässlich","",""
"w1262","de.lex.sauber","clean","sauber","",""
"w1263","de.lex.dreckig","dirty","dreckig","",""
"w1264","de.lex.leer","empty","leer","",""
"w1265","de.lex.voll","full","voll","",""
"w1266","de.lex.offen","open","offen","",""
"w1267","de.lex.geschlossen","closed","geschlossen","",""
"w1268","de.lex.frei","free","frei","",""
"w1269","de.lex.beschaeftigt","busy","beschäftigt","",""
"w1270","de.lex.einfach.easy","easy","einfach","",""
"w1271","de.lex.schwierig","difficult","schwierig","",""
"w1272","de.lex.moeglich","possible","möglich","",""
"w1273","de.lex.unmoeglich","impossible","unmöglich","",""
"w1274","de.lex.notwendig","necessary","notwendig","",""
"w1275","de.lex.wichtig","important","wichtig","",""
"w1276","de.lex.interessant","interesting","interessant","",""
"w1277","de.lex.langweilig","boring","langweilig","",""
"w1278","de.lex.lustig","funny","lustig","",""
"w1279","de.lex.ernst","serious","ernst","",""
"w1280","de.lex.hoeflich","polite","höflich","",""
"w1281","de.lex.grob","rude","grob","",""
"w1282","de.lex.freundlich","kind","freundlich","",""
"w1283","de.lex.gemein","mean","gemein","",""
"w1284","de.lex.ehrlich","honest","ehrlich","",""
"w1285","de.lex.falsch","FALSE","falsch","",""
"w1286","de.lex.wahr","TRUE","wahr","",""
"w1287","de.lex.echt","real","echt","",""
"w1288","de.lex.seltsam","strange","seltsam","",""
"w1289","de.lex.normal","normal","normal","",""
"w1290","de.lex.besonders.special","special","besonders","",""
"w1291","de.lex.einfach.simple","simple","einfach","",""
"w1292","de.lex.komplex","complex","komplex","",""
"w1293","de.lex.gluecklich","happy","glücklich","",""
"w1294","de.lex.traurig","sad","traurig","",""
"w1295","de.lex.wuetend","angry","wütend","",""
"w1296","de.lex.aengstlich","afraid","ängstlich","",""
"w1297","de.lex.ueberrascht","surprised","überrascht","",""
"w1298","de.lex.muede","tired","müde","",""
"w1299","de.lex.hungrig","hungry","hungrig","",""
"w1300","de.lex.durstig","thirsty","durstig","",""
"w1301","de.lex.krank","sick","krank","",""
"w1302","de.lex.gesund","healthy","gesund","",""
"w1303","de.lex.reich.rich","rich","reich","",""
"w1304","de.lex.arm.poor","poor","arm","",""
"w1305","de.lex.teuer","expensive","teuer","",""
"w1306","de.lex.billig","cheap","billig","",""
"w1307","de.lex.klug","clever","klug","",""
"w1308","de.lex.dumm","stupid","dumm","",""
"w1309","de.lex.mutig","brave","mutig","",""
"w1310","de.lex.feige","cowardly","feige","",""
"w1311","de.lex.faul","lazy","faul","",""
"w1312","de.lex.fleissig","diligent","fleißig","",""
"w1313","de.lex.geduldig","patient","geduldig","",""
"w1314","de.lex.ungeduldig","impatient","ungeduldig","",""
"w1315","de.lex.grosszuegig","generous","großzügig","",""
"w1316","de.lex.selbstsuechtig","selfish","selbstsüchtig","",""
"w1317","de.lex.ehrgeizig-ambitioniert","ambitious","ehrgeizig / ambitioniert","",""
"w1318","de.lex.kreativ","creative","kreativ","",""
"w1319","de.lex.zuverlaessig","reliable","zuverlässig","",""
"w1320","de.lex.flexibel","flexible","flexibel","",""
"w1321","de.lex.schuechtern","shy","schüchtern","",""
"w1322","de.lex.selbstbewusst","confident","selbstbewusst","",""
"w1323","de.lex.neugierig","curious","neugierig","",""
"w1324","de.lex.gespraechig","talkative","gesprächig","",""
"w1325","de.lex.empfindlich","sensitive","empfindlich","",""
"w1326","de.lex.stur","stubborn","stur","",""
"w1327","de.lex.naiv","naive","naiv","",""
"w1328","de.lex.reif.mature","mature","reif","",""
"w1329","de.lex.gut-besser-am-besten","good – better – best","gut – besser – am besten","",""
"w1330","de.lex.schlecht-schlechter-am-schlechtesten","bad – worse – worst","schlecht – schlechter – am schlechtesten","",""
"w1331","de.lex.gross-groesser-am-groessten","big – bigger – biggest","groß – größer – am größten","",""
"w1332","de.lex.klein-kleiner-am-kleinsten","small – smaller – smallest","klein – kleiner – am kleinsten","",""
"w1333","de.lex.viel-mehr-am-meisten","much – more – most","viel – mehr – am meisten","",""
"w1334","de.lex.wenig-weniger-am-wenigsten","little – less – least","wenig – weniger – am wenigsten","",""
"w1335","de.lex.hoch-hoeher-am-hoechsten","high – higher – highest","hoch – höher – am höchsten","",""
"w1336","de.lex.nah-naeher-am-naechsten","near – nearer – nearest","nah – näher – am nächsten","",""
"w1337","de.lex.alt-aelter-am-aeltesten","old – older – oldest","alt – älter – am ältesten","",""
"w1338","de.lex.jung-juenger-am-juengsten","young – younger – youngest","jung – jünger – am jüngsten","",""
"w1339","de.lex.lang-laenger-am-laengsten","long – longer – longest","lang – länger – am längsten","",""
"w1340","de.lex.teuer-teurer-am-teuersten","expensive – more – most","teuer – teurer – am teuersten","",""
"w1341","de.lex.klug-klueger-am-kluegsten","clever – cleverer – cleverest","klug – klüger – am klügsten","",""
"w1342","de.lex.offensichtlich","obvious","offensichtlich","",""
"w1343","de.lex.vage","vague","vage","",""
"w1344","de.lex.bedeutsam","significant","bedeutsam","",""
"w1345","de.lex.voruebergehend","temporary","vorübergehend","",""
"w1346","de.lex.dauerhaft","permanent","dauerhaft","",""
"w1347","de.lex.haeufig","frequent","häufig","",""
"w1348","de.lex.selten.rare","rare","selten","",""
"w1349","de.lex.regelmaessig","regular","regelmäßig","",""
"w1350","de.lex.typisch","typical","typisch","",""
"w1351","de.lex.ungewoehnlich","unusual","ungewöhnlich","",""
"w1352","de.lex.einzigartig","unique","einzigartig","",""
"w1353","de.lex.modern","modern","modern","",""
"w1354","de.lex.traditionell","traditional","traditionell","",""
"w1355","de.lex.uralt","ancient","uralt","",""
"w1356","de.lex.gefaehrlich","dangerous","gefährlich","",""
"w1357","de.lex.sicher","safe","sicher","",""
"w1358","de.lex.bequem","comfortable","bequem","",""
"w1359","de.lex.unbequem","uncomfortable","unbequem","",""
"w1360","de.lex.beliebt","popular","beliebt","",""
"w1361","de.lex.beruehmt","famous","berühmt","",""
"w1362","de.lex.verheiratet","married","verheiratet","",""
"w1363","de.lex.geschieden","divorced","geschieden","",""
"w1364","de.lex.ledig","single","ledig","",""
"w1365","de.lex.gebildet","educated","gebildet","",""
"w1366","de.lex.erfahren","experienced","erfahren","",""
"w1367","de.lex.qualifiziert","qualified","qualifiziert","",""
"w1368","de.lex.arbeitslos","unemployed","arbeitslos","",""
"w1369","de.lex.pensioniert","retired","pensioniert","",""
"w1370","de.lex.jetzt","now","jetzt","",""
"w1371","de.lex.dann","then","dann","",""
"w1372","de.lex.bald","soon","bald","","False friend: means soon, not bald."
"w1373","de.lex.spaeter","later","später","",""
"w1374","de.lex.vorher","before","vorher","",""
"w1375","de.lex.nachher","after","nachher","",""
"w1376","de.lex.schon-bereits","already","schon / bereits","",""
"w1377","de.lex.noch","still","noch","",""
"w1378","de.lex.nicht-mehr","no longer","nicht mehr","",""
"w1379","de.lex.wieder","again","wieder","",""
