"id","lexeme_id","english","target","article","hint","source_id","forms","kind"
"w0252","de.private.bohemia.ext.surface.bemerkenswertes","context: Inside there was nothing remarkable, except that the hall window could be reached from the roof of the coach-house.","Bemerkenswertes","","Context-assisted gloss; use the sentence translation for exact nuance.","s026","Bemerkenswertes","word"
"w0253","de.private.bohemia.ext.davon","of it / from it","davon","","","s026","davon","function"
"w0254","de.lex.man","one / people","man","","","s026","man|Man","word"
"w0255","de.lex.dach","roof","Dach","das","","s026","Dach","word"
"w0256","de.private.bohemia.ext.surface.kutschenhauses","context: Inside there was nothing remarkable, except that the hall window could be reached from the roof of the coach-house.","Kutschenhauses","","Context-assisted gloss; use the sentence translation for exact nuance.","s026","Kutschenhauses","word"
"w0257","de.private.bohemia.ext.surface.flurfenster","context: Inside there was nothing remarkable, except that the hall window could be reached from the roof of the coach-house.","Flurfenster","","Context-assisted gloss; use the sentence translation for exact nuance.","s026","Flurfenster","word"
"w0258","de.lex.erreichen","to reach","erreichen","","","s026","erreichen","word"
"w0259","de.lex.koennen","can / to be able","können","","","s026","könnte|kann|können|Können","word"
"w0260","de.private.bohemia.ext.surface.herumgegangen","context: I walked around and examined the house closely from every side, but without noticing anything else of interest.","herumgegangen","","Context-assisted gloss; use the sentence translation for exact nuance.","s027","herumgegangen","word"
"w0261","de.private.bohemia.ext.ansehen","looked at / regarded","ansehen","","","s027","angesehen","word"
"w0262","de.lex.ohne","without (Akkusativ)","ohne","","","s027","ohne","word"
"w0263","de.lex.sonst","otherwise","sonst","","","s027","sonst","word"
"w0264","de.lex.interessant","interesting","interessant","","","s027","Interessantes","word"
"w0265","de.lex.bemerken","to notice","bemerken","","","s027","bemerken","word"
"w0266","de.private.bohemia.ext.surface.entlanggeschlendert","context: Then I strolled down the street and discovered, as expected, that there was a stable in a lane running along one of t…","entlanggeschlendert","","Context-assisted gloss; use the sentence translation for exact nuance.","s028","entlanggeschlendert","word"
"w0267","de.private.bohemia.ext.surface.entdeckt","context: Then I strolled down the street and discovered, as expected, that there was a stable in a lane running along one of t…","entdeckt","","Context-assisted gloss; use the sentence translation for exact nuance.","s028","entdeckt","word"
"w0268","de.lex.erwarten","to expect","erwarten","","","s028","erwartet|Erwartung","word"
"w0269","de.private.bohemia.ext.surface.gasse","context: Then I strolled down the street and discovered, as expected, that there was a stable in a lane running along one of t…","Gasse","","Context-assisted gloss; use the sentence translation for exact nuance.","s028","Gasse","word"
"w0270","de.private.bohemia.ext.surface.gartenmauern","context: Then I strolled down the street and discovered, as expected, that there was a stable in a lane running along one of t…","Gartenmauern","","Context-assisted gloss; use the sentence translation for exact nuance.","s028","Gartenmauern","word"
"w0271","de.private.bohemia.ext.surface.entlanglaeuft","context: Then I strolled down the street and discovered, as expected, that there was a stable in a lane running along one of t…","entlangläuft","","Context-assisted gloss; use the sentence translation for exact nuance.","s028","entlangläuft","word"
"w0272","de.private.bohemia.ext.surface.stall","stable","Stall","","","s028","Stall","name"
"w0273","de.private.bohemia.ext.surface.befindet","context: Then I strolled down the street and discovered, as expected, that there was a stable in a lane running along one of t…","befindet","","Context-assisted gloss; use the sentence translation for exact nuance.","s028","befindet","word"
"w0274","de.private.bohemia.ext.beim","at the / while","beim","","","s029","beim","function"
"w0275","de.private.bohemia.ext.surface.striegeln","context: I helped the grooms rub down their horses and in return received twopence, a glass of half-and-half, two fills of sha…","Striegeln","","Context-assisted gloss; use the sentence translation for exact nuance.","s029","Striegeln","word"
"w0276","de.lex.pferd","horse","Pferd","das","","s029","Pferde|Pferden","word"
"w0277","de.lex.helfen","to help","helfen","","","s029","geholfen|helfen","word"
"w0278","de.private.bohemia.ext.dafuer","for it / in return","dafür","","","s029","dafür","function"
"w0279","de.private.bohemia.ext.surface.pence","twopence","Pence","","","s029","Pence","name"
"w0280","de.lex.glas","glass","Glas","das","","s029","Glas","word"
"w0281","de.lex.halb","half","halb","","","s029","Halb|halben|halbe|halb","word"
"w0282","de.private.bohemia.ext.surface.fuellungen","context: I helped the grooms rub down their horses and in return received twopence, a glass of half-and-half, two fills of sha…","Füllungen","","Context-assisted gloss; use the sentence translation for exact nuance.","s029","Füllungen","word"
"w0283","de.private.bohemia.ext.surface.shag-tabak","context: I helped the grooms rub down their horses and in return received twopence, a glass of half-and-half, two fills of sha…","Shag-Tabak","","Context-assisted gloss; use the sentence translation for exact nuance.","s029","Shag-Tabak","word"
"w0284","de.lex.viel","much","viel","","","s029","viele|viel","function"
"w0285","de.lex.information","information","Information","die","","s029","Informationen","word"
"w0286","de.lex.nur","only","nur","","","s029","nur|Nur","word"
"w0287","de.lex.wuenschen","to wish","wünschen","","","s029","wünschen","word"
"w0288","de.private.bohemia.ext.koennen","could / was able","können","","","s029","konnte","word"
"w0289","de.private.bohemia.ext.erhalten","receive / preserve","erhalten","","","s029","erhalten","word"
"w0290","de.private.bohemia.ext.schweigen","be silent","schweigen","","","s029","schweigen","word"
"w0291","de.private.bohemia.ext.surface.dutzend","context: I helped the grooms rub down their horses and in return received twopence, a glass of half-and-half, two fills of sha…","Dutzend","","Context-assisted gloss; use the sentence translation for exact nuance.","s029","Dutzend","word"
"w0292","de.lex.aendern","to change","ändern","","","s029","anderer|anderem|ändern","word"
"w0293","de.lex.leute","people","Leute","die","","s029","Leute","word"
"w0294","de.lex.nachbarschaft","neighborhood","Nachbarschaft","die","","s029","Nachbarschaft","word"
"w0295","de.private.bohemia.ext.surface.geringsten","context: I helped the grooms rub down their horses and in return received twopence, a glass of half-and-half, two fills of sha…","geringsten","","Context-assisted gloss; use the sentence translation for exact nuance.","s029","geringsten","word"
"w0296","de.lex.interessieren","to interest","interessieren","","","s029","interessieren","word"
"w0297","de.private.bohemia.ext.deren","whose / their","deren","","","s029","deren","function"
"w0298","de.private.bohemia.ext.surface.lebensgeschichten","context: I helped the grooms rub down their horses and in return received twopence, a glass of half-and-half, two fills of sha…","Lebensgeschichten","","Context-assisted gloss; use the sentence translation for exact nuance.","s029","Lebensgeschichten","word"
"w0299","de.private.bohemia.ext.surface.gezwungenermassen","context: I helped the grooms rub down their horses and in return received twopence, a glass of half-and-half, two fills of sha…","gezwungenermaßen","","Context-assisted gloss; use the sentence translation for exact nuance.","s029","gezwungenermaßen","word"
"w0300","de.lex.trotzdem.even-so","even so","trotzdem","","","s029","trotzdem","word"
"w0301","de.private.bohemia.ext.surface.anhoeren","context: I helped the grooms rub down their horses and in return received twopence, a glass of half-and-half, two fills of sha…","anhören","","Context-assisted gloss; use the sentence translation for exact nuance.","s029","anhören","word"
"w0302","de.private.bohemia.ext.fragen","asked","fragen","","","s030","fragte","word"
"w0303","de.private.bohemia.ext.surface.oh","Oh","Oh","","","s031","Oh","name"
"w0304","de.private.bohemia.ext.surface.saemtlichen","context: “Oh, she has turned the heads of every man over there.","sämtlichen","","Context-assisted gloss; use the sentence translation for exact nuance.","s031","sämtlichen","word"
"w0305","de.lex.mann","man","Mann","der","","s031","Männern|Männer|Mann","word"
"w0306","de.lex.dort","there","dort","","","s031","dort|Dort","word"
"w0307","de.private.bohemia.ext.surface.drueben","context: “Oh, she has turned the heads of every man over there.","drüben","","Context-assisted gloss; use the sentence translation for exact nuance.","s031","drüben","word"
"w0308","de.lex.kopf","the head","Kopf","der","","s031","Kopf","word"
"w0309","de.private.bohemia.ext.verdreht","twisted / turned","verdreht","","","s031","verdreht","word"
"w0310","de.private.bohemia.ext.surface.niedlichste","context: She is the prettiest thing under a bonnet on this planet.","niedlichste","","Context-assisted gloss; use the sentence translation for exact nuance.","s032","niedlichste","word"
"w0311","de.lex.ding","thing","Ding","das","","s032","Ding|Dinge","word"
"w0312","de.private.bohemia.ext.surface.haube","context: She is the prettiest thing under a bonnet on this planet.","Haube","","Context-assisted gloss; use the sentence translation for exact nuance.","s032","Haube","word"
"w0313","de.lex.dieser","this / that","dieser","","","s032","diesem|Dieser|dieser|dieses","function"
"w0314","de.private.bohemia.ext.surface.planeten","planet","Planeten","","","s032","Planeten","name"
"w0315","de.lex.sagen","to say","sagen","","","s033","Sagen|sagte","word"
"w0316","de.lex.jedenfalls","Anyway.","Jedenfalls.","","","s033","jedenfalls","word"
"w0317","de.private.bohemia.ext.surface.serpentine-staellen","Serpentine","Serpentine-Ställen","","","s033","Serpentine-Ställen","name"
"w0318","de.lex.fuehren","to lead","führen","","","s034","führt|fuhr|führen","word"
"w0319","de.lex.ruhig","quiet / calm","ruhig","","","s034","ruhiges|ruhiger|ruhigen","word"
"w0320","de.lex.leben.life","the life","Leben","das","","s034","Leben|lebt","word"
"w0321","de.lex.singen.sing","to sing","singen","","","s034","singt","word"
"w0322","de.lex.konzert","concert","Konzert","das","","s034","Konzerten","word"
"w0323","de.lex.fahren","to drive","fahren","","","s034","fährt|Fahren|fahre","word"
"w0324","de.lex.jeden","every","jeden","","","s034","jeden","function"
"w0325","de.lex.tag","day","Tag","der","","s034","Tag|Tagen","word"
"w0326","de.lex.spazieren","to stroll","spazieren","","","s034","spazieren","word"
"w0327","de.lex.sieben","seven","sieben","","","s034","sieben","word"
"w0328","de.lex.abendessen","dinner","Abendessen","das","","s034","Abendessen","word"
"w0329","de.lex.gehen.go","to go","gehen","","","s035","Geht|ging|gehen","word"
"w0330","de.lex.selten.rare","rare","selten","","","s035","selten","word"
"w0331","de.lex.ander","other / another","ander","","","s035","anderen|andere","word"
"w0332","de.lex.zeit","time","Zeit","die","","s035","Zeiten|Zeit","word"
"w0333","de.lex.weg.away","away","weg","","","s035","weg|Weg","function"
"w0334","de.lex.ausser","except (Dativ)","außer","","","s035","außer","word"
"w0335","de.lex.wenn","if / when","wenn","","","s035","wenn|Wenn","word"
"w0336","de.private.bohemia.ext.surface.einzigen","context: She has only one male visitor, but he comes quite often.","einzigen","","Context-assisted gloss; use the sentence translation for exact nuance.","s036","einzigen","word"
"w0337","de.private.bohemia.ext.surface.maennlichen","context: She has only one male visitor, but he comes quite often.","männlichen","","Context-assisted gloss; use the sentence translation for exact nuance.","s036","männlichen","word"
"w0338","de.lex.besucher","visitor","Besucher","der","","s036","Besucher|Besuche","word"
"w0339","de.lex.oft","often","oft","","","s036","oft","word"
"w0340","de.private.bohemia.ext.dunkelhaarig","dark-haired","dunkelhaarig","","","s037","dunkelhaarig","word"
"w0341","de.private.bohemia.ext.gutaussehend","good-looking","gutaussehend","","","s037","gutaussehend","word"
"w0342","de.private.bohemia.ext.surface.fesch","context: He is dark-haired, handsome, and dashing, visits her every day and often twice.","fesch","","Context-assisted gloss; use the sentence translation for exact nuance.","s037","fesch","word"
"w0343","de.lex.besuchen","to visit","besuchen","","","s037","besucht|besuchen","word"
"w0344","de.lex.zweimal","twice","zweimal","","","s037","zweimal","word"
"w0345","de.private.bohemia.ext.mr","Mr.","Mr","","","s038","Mr","function"
"w0346","de.lex.godfrey","Godfrey","Godfrey","","","s038","Godfrey","name"
"w0347","de.lex.norton","Norton","Norton","","","s038","Norton","name"
"w0348","de.private.bohemia.ext.surface.inner","Inner","Inner","","","s038","Inner","name"
"w0349","de.private.bohemia.ext.temple","Temple","Temple","","","s038","Temple","name"
"w0350","de.lex.sehen","to see","sehen","","","s039","sehen|sah|sieht|gesehen","word"
"w0351","de.lex.fuer","for","für","","","s039","für|fürs","function"
"w0352","de.private.bohemia.ext.surface.vorteil","context: There you see the advantage of having a cabman as a confidant.","Vorteil","","Context-assisted gloss; use the sentence translation for exact nuance.","s039","Vorteil","word"
"w0353","de.private.bohemia.ext.kutscher","coachman","Kutscher","der","","s039","Kutscher","word"
"w0354","de.private.bohemia.ext.core.vertraut","familiar / trusted","vertraut","","","s039","Vertrauten","word"
"w0355","de.private.bohemia.ext.mal","time / occasion","Mal","das","","s040","mal","word"
"w0356","de.private.bohemia.ext.fahren","driven / travelled","fahren","","","s040","gefahren","word"
"w0357","de.private.bohemia.ext.wissen","knew","wissen","","","s040","wußten","word"
"w0358","de.private.bohemia.ext.surface.angehoert","context: After I had listened to everything they had to tell me, I paced up and down near Briony Lodge again and considered my…","angehört","","Context-assisted gloss; use the sentence translation for exact nuance.","s041","angehört","word"
"w0359","de.private.bohemia.ext.haben","had","haben","","","s041","hatten|hätte|hätten","word"
"w0360","de.lex.naehe","nearness / vicinity","Nähe","die","","s041","Nähe","word"
"w0361","de.lex.ab","off / away","ab","","","s041","ab","word"
"w0362","de.private.bohemia.ext.gehen","gone / went","gehen","","","s041","gegangen|gingen","word"
"w0363","de.private.bohemia.ext.surface.schlachtplan","context: After I had listened to everything they had to tell me, I paced up and down near Briony Lodge again and considered my…","Schlachtplan","","Context-assisted gloss; use the sentence translation for exact nuance.","s041","Schlachtplan","word"
"w0364","de.private.bohemia.ext.surface.ueberlegt","context: After I had listened to everything they had to tell me, I paced up and down near Briony Lodge again and considered my…","überlegt","","Context-assisted gloss; use the sentence translation for exact nuance.","s041","überlegt","word"
"w0365","de.lex.sicherheit","safety","Sicherheit","die","","s042","Sicherheit","word"
"w0366","de.lex.wichtig","important","wichtig","","","s042","wichtiger","word"
"w0367","de.private.bohemia.ext.surface.faktor","factor","Faktor","","","s042","Faktor","name"
"w0368","de.lex.sache","the thing","Sache","die","","s042","Sache","word"
"w0369","de.private.bohemia.ext.rechtsanwalt","lawyer / solicitor","Rechtsanwalt","der","","s043","Rechtsanwalt","word"
"w0370","de.private.bohemia.ext.surface.klang","context: That sounded ominous.","klang","","Context-assisted gloss; use the sentence translation for exact nuance.","s044","klang","word"
"w0371","de.private.bohemia.ext.surface.ominoes","ominous","ominös","","","s044","ominös","word"
"w0372","de.lex.beziehung","the relationship","Beziehung","die","","s045","Beziehung","word"
"w0373","de.private.bohemia.ext.surface.bestand","context: What was the relationship between the two, and what was the purpose of his frequent visits?","bestand","","Context-assisted gloss; use the sentence translation for exact nuance.","s045","bestand","word"
"w0374","de.lex.zwischen","between","zwischen","","","s045","zwischen","word"
"w0375","de.lex.zweck","the purpose","Zweck","der","","s045","Zweck","word"
"w0376","de.lex.haeufig","frequent","häufig","","","s045","häufigen","word"
"w0377","de.private.bohemia.ext.surface.klientin","client","Klientin","","","s046","Klientin","name"
"w0378","de.private.bohemia.ext.surface.bekannte","context: Was she his client, his acquaintance, or his mistress?","Bekannte","","Context-assisted gloss; use the sentence translation for exact nuance.","s046","Bekannte","word"
"w0379","de.private.bohemia.ext.surface.geliebte","context: Was she his client, his acquaintance, or his mistress?","Geliebte","","Context-assisted gloss; use the sentence translation for exact nuance.","s046","Geliebte","word"
"w0380","de.lex.erst","first / only just","erst","","","s047","ersteres|Erster","function"
"w0381","de.lex.wahrscheinlich","Probably.","Wahrscheinlich.","","","s047","wahrscheinlich|Wahrscheinlichkeit","word"
"w0382","de.private.bohemia.ext.photo","photograph","Photo","das","","s047","Photo","word"
"w0383","de.lex.bei","at / by (Dativ)","bei","","","s047","bei|Bei","word"
"w0384","de.private.bohemia.ext.surface.hinterlegt","context: If the first, she had probably placed the photograph in his keeping.","hinterlegt","","Context-assisted gloss; use the sentence translation for exact nuance.","s047","hinterlegt","word"
"w0385","de.private.bohemia.ext.surface.letzteren","context: In the latter case that was less likely.","letzteren","","Context-assisted gloss; use the sentence translation for exact nuance.","s048","letzteren","word"
"w0386","de.lex.weniger","less","weniger","","","s048","weniger","word"
"w0387","de.lex.frage","question","Frage","die","","s049","Frage|frage","word"
"w0388","de.lex.haengen","to hang","hängen","","","s049","hing|hängen","word"
"w0389","de.lex.ob","whether","ob","","","s049","ob","word"
"w0390","de.lex.arbeit","work","Arbeit","die","","s049","Arbeit","word"
"w0391","de.private.bohemia.ext.surface.fortsetzen","context: On this question depended whether I should continue my work at Briony Lodge or turn my attention to the gentleman's r…","fortsetzen","","Context-assisted gloss; use the sentence translation for exact nuance.","s049","fortsetzen","word"
"w0392","de.private.bohemia.ext.aufmerksamkeit","attention","Aufmerksamkeit","die","","s049","Aufmerksamkeit","word"
"w0393","de.private.bohemia.ext.raeumlichkeiten","premises / rooms","Räumlichkeiten","die","","s049","Räumlichkeiten","word"
"w0394","de.private.bohemia.ext.gentleman","gentleman","Gentleman","der","","s049","Gentleman","word"
"w0395","de.private.bohemia.ext.surface.zuwenden","context: On this question depended whether I should continue my work at Briony Lodge or turn my attention to the gentleman's r…","zuwenden","","Context-assisted gloss; use the sentence translation for exact nuance.","s049","zuwenden","word"
"w0396","de.private.bohemia.ext.sollen","should / was to","sollen","","","s049","sollte","word"
"w0397","de.private.bohemia.ext.surface.kniffliger","context: It was a delicate point, and it widened the field of my investigation.","kniffliger","","Context-assisted gloss; use the sentence translation for exact nuance.","s050","kniffliger","word"
"w0398","de.private.bohemia.ext.surface.erweiterte","context: It was a delicate point, and it widened the field of my investigation.","erweiterte","","Context-assisted gloss; use the sentence translation for exact nuance.","s050","erweiterte","word"
"w0399","de.lex.feld","the field","Feld","das","","s050","Feld","word"
"w0400","de.private.bohemia.ext.surface.ermittlungen","context: It was a delicate point, and it widened the field of my investigation.","Ermittlungen","","Context-assisted gloss; use the sentence translation for exact nuance.","s050","Ermittlungen","word"
"w0401","de.lex.fuerchten","to fear","fürchten","","","s051","fürchte","word"
"w0402","de.lex.langweilig","boring","langweilig","","","s051","langweile","word"
"w0403","de.private.bohemia.ext.surface.einzelheiten","context: I am afraid I am boring you with these details, but I must explain my little difficulties so that you can understand…","Einzelheiten","","Context-assisted gloss; use the sentence translation for exact nuance.","s051","Einzelheiten","word"
"w0404","de.lex.muessen","must / have to","müssen","","","s051","muß|müssen","word"
"w0405","de.lex.klein","small / little","klein","","","s051","kleinen|kleiner|kleine","word"
"w0406","de.lex.schwierig","difficult","schwierig","","","s051","Schwierigkeiten","word"
"w0407","de.private.bohemia.ext.surface.darlegen","context: I am afraid I am boring you with these details, but I must explain my little difficulties so that you can understand…","darlegen","","Context-assisted gloss; use the sentence translation for exact nuance.","s051","darlegen","word"
"w0408","de.lex.damit","so that","damit","","","s051","damit","word"
"w0409","de.lex.verstehen","to understand","verstehen","","","s051","verstehen|verstehe","word"
"w0410","de.private.bohemia.ext.surface.vollkommen","context: “I understand it perfectly,” I replied.","vollkommen","","Context-assisted gloss; use the sentence translation for exact nuance.","s052","vollkommen","word"
"w0411","de.private.bohemia.ext.antworten","answered","antworten","","","s052","antwortete","word"
"w0412","de.lex.immer","always","immer","","","s053","immer","word"
"w0413","de.private.bohemia.ext.surface.dabei","context: “I was still weighing the matter when a hansom cab drove up in front of Briony Lodge and a gentleman sprang out.","dabei","","Context-assisted gloss; use the sentence translation for exact nuance.","s053","dabei","word"
"w0414","de.private.bohemia.ext.surface.abzuwaegen","context: “I was still weighing the matter when a hansom cab drove up in front of Briony Lodge and a gentleman sprang out.","abzuwägen","","Context-assisted gloss; use the sentence translation for exact nuance.","s053","abzuwägen","word"
"w0415","de.private.bohemia.ext.surface.hansom-kutsche","context: “I was still weighing the matter when a hansom cab drove up in front of Briony Lodge and a gentleman sprang out.","Hansom-Kutsche","","Context-assisted gloss; use the sentence translation for exact nuance.","s053","Hansom-Kutsche","word"
"w0416","de.private.bohemia.ext.surface.vorfuhr","context: “I was still weighing the matter when a hansom cab drove up in front of Briony Lodge and a gentleman sprang out.","vorfuhr","","Context-assisted gloss; use the sentence translation for exact nuance.","s053","vorfuhr","word"
"w0417","de.private.bohemia.ext.surface.heraussprang","context: “I was still weighing the matter when a hansom cab drove up in front of Briony Lodge and a gentleman sprang out.","heraussprang","","Context-assisted gloss; use the sentence translation for exact nuance.","s053","heraussprang","word"
"w0418","de.private.bohemia.ext.bemerkenswert","remarkable","bemerkenswert","","","s054","bemerkenswert","word"
"w0419","de.lex.schmal","narrow","schmal","","","s054","schmalem","word"
"w0420","de.lex.schnurrbart","mustache","Schnurrbart","der","","s054","Schnurrbart","word"
"w0421","de.lex.eindeutig","clearly","eindeutig","","","s054","eindeutig","word"
"w0422","de.lex.gehoeren","to belong","gehören","","","s054","gehört","word"
"w0423","de.lex.scheinen","to shine / seem","scheinen","","","s055","schien","word"
"w0424","de.lex.eile","haste","Eile","die","","s055","Eile","word"
"w0425","de.lex.sollen.be-supposed-to","shall / to be supposed to","sollen","","","s055","solle|soll","word"
"w0426","de.private.bohemia.ext.stuermen","rushed / stormed","stürmen","","","s055","stürmte","word"
"w0427","de.private.bohemia.ext.hausmaedchen","maid","Hausmädchen","das","","s055","Hausmädchen","word"
"w0428","de.private.bohemia.ext.surface.oeffnete","context: He seemed in a great hurry, called to the driver to wait, and rushed past the maid who opened the door as if he were…","öffnete","","Context-assisted gloss; use the sentence translation for exact nuance.","s055","öffnete","word"
"w0429","de.lex.vorbei","over","vorbei","","","s055","vorbei","word"
"w0430","de.private.bohemia.ext.surface.etwa","context: “The facts, briefly, are these: about five years ago, during a long stay in Warsaw, I made the acquaintance of the we…","etwa","","Context-assisted gloss; use the sentence translation for exact nuance.","s056","etwa","word"
"w0431","de.lex.stunde.hour","hour","Stunde","die","","s056","Stunde|Stunden","word"
"w0432","de.private.bohemia.ext.surface.paarmal","context: He was in the house for about half an hour, and I caught several brief glimpses of him through the sitting-room windo…","paarmal","","Context-assisted gloss; use the sentence translation for exact nuance.","s056","paarmal","word"
"w0433","de.lex.durch","through","durch","","","s056","durch|Durch","word"
"w0434","de.private.bohemia.ext.surface.aufgeregt","context: He was in the house for about half an hour, and I caught several brief glimpses of him through the sitting-room windo…","aufgeregt","","Context-assisted gloss; use the sentence translation for exact nuance.","s056","aufgeregt","word"
"w0435","de.private.bohemia.ext.surface.redete","context: He was in the house for about half an hour, and I caught several brief glimpses of him through the sitting-room windo…","redete","","Context-assisted gloss; use the sentence translation for exact nuance.","s056","redete","word"
"w0436","de.lex.arm.arm","arm","Arm","der","","s056","Armen|arme","word"
"w0437","de.private.bohemia.ext.surface.wedelte","context: He was in the house for about half an hour, and I caught several brief glimpses of him through the sitting-room windo…","wedelte","","Context-assisted gloss; use the sentence translation for exact nuance.","s056","wedelte","word"
"w0438","de.lex.heraus","out","heraus","","","s058","heraus","word"
"w0439","de.lex.sogar","even","sogar","","","s058","sogar","function"
"w0440","de.private.bohemia.ext.surface.beunruhigter","context: At last he came out again and looked even more disturbed than before.","beunruhigter","","Context-assisted gloss; use the sentence translation for exact nuance.","s058","beunruhigter","word"
"w0441","de.private.bohemia.ext.zuvor","before / previously","zuvor","","","s058","zuvor","word"
"w0442","de.lex.kutsche","carriage","Kutsche","die","","s059","Kutsche","word"
"w0443","de.lex.ziehen","to pull","ziehen","","","s059","zog","word"
"w0444","de.lex.gold","gold","Gold","das","","s059","goldene","word"
"w0445","de.lex.tasche.pocket","pocket / bag","Tasche","die","","s059","Tasche","word"
"w0446","de.private.bohemia.ext.schauen","looked","schauen","","","s059","schaute","word"
"w0447","de.lex.ernst","serious","ernst","","","s059","ernstem","word"
"w0448","de.private.bohemia.ext.darauf","on it / then","darauf","","","s059","darauf","function"
"w0449","de.lex.teufel","devil","Teufel","der","","s059","Teufel","word"
"w0450","de.lex.zuerst","first","zuerst","","","s059","zuerst","function"
"w0451","de.private.bohemia.ext.surface.hankey","Hankey","Hankey","","","s059","Hankey","name"
"w0452","de.private.bohemia.ext.surface.regent","Regent","Regent","","","s059","Regent","name"
"w0453","de.lex.kirche","church","Kirche","die","","s059","Kirche","word"
"w0454","de.lex.st","St","St","","","s059","St","name"
"w0455","de.private.bohemia.ext.monika","Monica","Monika","","","s059","Monika","name"
"w0456","de.private.bohemia.ext.edgeware","Edgeware","Edgeware","","","s059","Edgeware","name"
"w0457","de.private.bohemia.ext.road","Road","Road","","","s059","Road","name"
"w0458","de.private.bohemia.ext.surface.guinea","guinea","Guinea","","","s060","Guinea","name"
"w0459","de.lex.zwanzig","twenty","zwanzig","","","s060","zwanzig","word"
"w0460","de.private.bohemia.ext.schaffen","manage / accomplish","schaffen","","","s060","schaffen","word"
"w0461","de.lex.am","at the","am","","","s061","am","function"
"w0462","de.private.bohemia.ext.ueberlegen","consider / think over","überlegen","","","s061","Überlegen","word"
"w0463","de.lex.besser","better","besser","","","s061","besser","word"
"w0464","de.lex.folgen","to follow","folgen","","","s061","folgen","word"
"w0465","de.private.bohemia.ext.surface.huebscher","context: “A handsome little brougham and a pair of beauties.","hübscher","","Context-assisted gloss; use the sentence translation for exact nuance.","s061","hübscher","word"
"w0466","de.private.bohemia.ext.landauer","landau carriage","Landauer","der","","s061","Landauer","word"
"w0467","de.private.bohemia.ext.entlang","along","entlang","","","s061","entlang","function"
"w0468","de.private.bohemia.ext.surface.zugeknoepften","context: And off they went, and I was just wondering whether it would be better to follow them when a pretty little landau cam…","zugeknöpften","","Context-assisted gloss; use the sentence translation for exact nuance.","s061","zugeknöpften","word"
"w0469","de.lex.rock","the skirt","Rock","der","","s061","Rock","word"
"w0470","de.lex.fliege","fly","Fliege","die","","s061","Fliege","word"
"w0471","de.lex.ohr","ear","Ohr","das","","s061","Ohr","word"
"w0472","de.private.bohemia.ext.surface.pferdegeschirr","context: And off they went, and I was just wondering whether it would be better to follow them when a pretty little landau cam…","Pferdegeschirr","","Context-assisted gloss; use the sentence translation for exact nuance.","s061","Pferdegeschirr","word"
"w0473","de.private.bohemia.ext.surface.schauten","context: And off they went, and I was just wondering whether it would be better to follow them when a pretty little landau cam…","schauten","","Context-assisted gloss; use the sentence translation for exact nuance.","s061","schauten","word"
"w0474","de.lex.alle","everyone","alle","","","s061","alle","function"
"w0475","de.private.bohemia.ext.surface.riemen","context: And off they went, and I was just wondering whether it would be better to follow them when a pretty little landau cam…","Riemen","","Context-assisted gloss; use the sentence translation for exact nuance.","s061","Riemen","word"
"w0476","de.private.bohemia.ext.surface.schnallen","context: And off they went, and I was just wondering whether it would be better to follow them when a pretty little landau cam…","Schnallen","","Context-assisted gloss; use the sentence translation for exact nuance.","s061","Schnallen","word"
"w0477","de.lex.anhalten","to stop / intercept","anhalten","","","s062","angehalten","word"
"w0478","de.private.bohemia.ext.surface.haustuer","context: It had not quite stopped when Miss Adler shot out of the front door and into the carriage.","Haustür","","Context-assisted gloss; use the sentence translation for exact nuance.","s062","Haustür","word"
"w0479","de.private.bohemia.ext.surface.geschossen","context: It had not quite stopped when Miss Adler shot out of the front door and into the carriage.","geschossen","","Context-assisted gloss; use the sentence translation for exact nuance.","s062","geschossen","word"
"w0480","de.lex.hinein","into it / inside","hinein","","","s062","hinein","word"
"w0481","de.private.bohemia.ext.surface.bildhuebsche","context: I saw her only for a moment, but she was a beautifully formed woman with a face a man might die for.","bildhübsche","","Context-assisted gloss; use the sentence translation for exact nuance.","s063","bildhübsche","word"
"w0482","de.lex.frau","woman","Frau","die","","s063","Frau|Frauen","word"
"w0483","de.lex.sterben","to die","sterben","","","s063","sterben","word"
"w0484","de.lex.john","John","John","","","s064","John","name"
"w0485","de.private.bohemia.ext.sovereign","sovereign coin","Sovereign","der","","s064","Sovereign","word"
"w0486","de.lex.nun","now / well then","nun","","","s065","nun|Nun","function"
"w0487","de.private.bohemia.ext.surface.entgehen","context: That was really too good to miss, Watson.","entgehen","","Context-assisted gloss; use the sentence translation for exact nuance.","s065","entgehen","word"
"w0488","de.lex.lassen","to let","lassen","","","s065","lassen","word"
"w0489","de.lex.watson","Watson","Watson","","","s065","Watson","name"
"w0490","de.private.bohemia.ext.surface.losrennen","context: I was just considering whether to run or cling to the back of her landau when a cab came through the street.","losrennen","","Context-assisted gloss; use the sentence translation for exact nuance.","s066","losrennen","word"
"w0491","de.private.bohemia.ext.surface.mietkutsche","context: I was just considering whether to run or cling to the back of her landau when a cab came through the street.","Mietkutsche","","Context-assisted gloss; use the sentence translation for exact nuance.","s066","Mietkutsche","word"
"w0492","de.private.bohemia.ext.surface.schaebigen","context: The driver looked suspiciously at his shabby passenger, but I jumped in before he could object. ‘To St Monica's Churc…","schäbigen","","Context-assisted gloss; use the sentence translation for exact nuance.","s067","schäbigen","word"
